#AREA,CAP,N. Operació,Fase,Data,Referència,Projecte,Aplicació,Import,Saldo,Exercici,Orgànica,Programa,Econòmica,Nom terc.,Text lliure,
1,6,2.20130004085e+11,R,41394.0,22012002852.0,2010 2 MIRAL 1 1,2013 CM3 1690 6190311,58893.66,58893.66,2013.0,CM3,1690.0,6190311.0,M POLO SL,CERTIFICACIO UNICA SUBSTITUCIO MUR CONTENCIO CAMI PLATJA SA MESQUIDA,
9,2,2.20130010897e+11,R,41577.0,22013000534.0,,2013 SG1 9120 2260101,147.75,147.75,2013.0,SG1,9120.0,2260101.0,M PONS JUSTO SA,GIN XORIGUER FESTES DE GRACIA I ABONAMENT 7496,
9,2,2.20131000073e+11,R,41302.0,22012002745.0,,2012 SG1 9120 2269901,338.78,338.78,2012.0,SG1,9120.0,2269901.0,M PONS JUSTO SA,GIN XORIGUER FESTES DE GRÀCIA - 60 BÒTILS,
9,2,2.2013100052e+11,R,41313.0,22012003834.0,,2012 SG1 9120 2269901,40.18,40.18,2012.0,SG1,9120.0,2269901.0,M PONS JUSTO SA,CAVA CASTELLER BRUT PER CONVIDADA PERSONAL NADAL 2012,
1,2,2.20130004382e+11,R,41394.0,22012003175.0,,2013 CM1 1550 2100001,1346.73,1346.73,2013.0,CM1,1550.0,2100001.0,MADEREROS REUNIDOS SA,MATERIAL PER CONCERT LA OREJA DE VAN GOGH I PER SANTIAGO,
1,2,2.20130013727e+11,R,41627.0,22013002967.0,,2013 CM1 1550 2100001,2105.04,2105.04,2013.0,CM1,1550.0,2100001.0,MADEREROS REUNIDOS SA,PROTECCIO GESPA CONCERT PABLO ALBORAN,
1,2,2.20130004382e+11,R,41394.0,22012003176.0,,2013 CM1 1695 2120001,113.69,113.69,2013.0,CM1,1695.0,2120001.0,MADEREROS REUNIDOS SA,MATERIAL PER CONCERT LA OREJA DE VAN GOGH I PER SANTIAGO,
1,2,2.20130013685e+11,R,41627.0,22013002932.0,,2013 CM1 1695 2120001,135.17,135.17,2013.0,CM1,1695.0,2120001.0,MADEREROS REUNIDOS SA,MATERIAL PER BARRA PEIXATERIA,
1,2,2.20130013686e+11,R,41627.0,22013002933.0,,2013 CM1 1695 2120001,908.37,908.37,2013.0,CM1,1695.0,2120001.0,MADEREROS REUNIDOS SA,LLENYA PEIXATERIA,
1,2,2.20130013692e+11,R,41627.0,22013002939.0,,2013 CM1 1695 2120001,74.58,74.58,2013.0,CM1,1695.0,2120001.0,MADEREROS REUNIDOS SA,TABLEROS,
1,2,2.20130013715e+11,R,41627.0,22013002956.0,,2013 CM1 1695 2120001,102.4,102.4,2013.0,CM1,1695.0,2120001.0,MADEREROS REUNIDOS SA,FACTURA I ABONAMENT DE FACTURA 3286,
2,2,2.20131000223e+11,R,41303.0,22012003698.0,,2012 SP1 2304 2269901,80.05,80.05,2012.0,SP1,2304.0,2269901.0,MADEREROS REUNIDOS SA,TAULERS CASA ACOLLIDA,
3,2,2.20130013715e+11,R,41627.0,22013002957.0,,2013 SP2 3344 2269901,136.3,136.3,2013.0,SP2,3344.0,2269901.0,MADEREROS REUNIDOS SA,FACTURA I ABONAMENT DE FACTURA 3286,
3,2,2.20130004329e+11,R,41394.0,22012003782.0,,2013 SP2 3380 2269901,568.46,568.46,2013.0,SP2,3380.0,2269901.0,MADEREROS REUNIDOS SA,TAULERS MUNTATGE BETLEM PÇA CONSTITUCIO,
9,6,2.20130002212e+11,R,41375.0,22013000827.0,,2013 SG4 9311 6230111,803.68,803.68,2013.0,SG4,9311.0,6230111.0,MADEREROS REUNIDOS SA,MATERIAL FABRICACIO 20 JARDINERES,
9,2,2.20130001539e+11,R,41351.0,22013000606.0,,2013 SG2 9200 2200001,11.98,11.98,2013.0,SG2,9200.0,2200001.0,MADISA MENORCA SA,ROTLLOS TICKET SU TURNO OAC,
9,2,2.20130010894e+11,R,41577.0,22013002300.0,,2013 SG2 9200 2200001,11.98,11.98,2013.0,SG2,9200.0,2200001.0,MADISA MENORCA SA,"ROTLLOS TICKET """"SU TURNO"""" OAC",
9,2,2.20130013654e+11,R,41627.0,22013002916.0,,2013 SG2 9200 2200001,23.96,23.96,2013.0,SG2,9200.0,2200001.0,MADISA MENORCA SA,"ROTLLOS TICKET """"SU TURNO"""" OAC",
9,2,2.20131000321e+11,R,41303.0,22012003609.0,,2012 SG2 9200 2200001,132.47,132.47,2012.0,SG2,9200.0,2200001.0,MADISA MENORCA SA,"CANVI PULSADORS """"EL SEU TORN"""" 1, 5 I 6",
3,2,2.20130006643e+11,R,41452.0,22013000689.0,,2013 SP2 3344 2270601,400.0,400.0,2013.0,SP2,3344.0,2270601.0,MANS UNIDES DELEGACIO MENORCA,DECORACIO CARRERO DE LES MONGES MAO + FLORS,
3,2,2.20130008981e+11,R,41529.0,22013001860.0,,2013 SP3 3400 2130001,304.92,304.92,2013.0,SP3,3400.0,2130001.0,MANUFACTURAS METALICAS LUISIANERAS SL,REPOSICIO PECES PISCINA,
1,2,2.20131000631e+11,R,41310.0,22012002810.0,,2012 CM1 1710 2100001,212.4,212.4,2012.0,CM1,1710.0,2100001.0,MAO JARDINS SL,"TRACTAMENT FITOSANITARI FICUS NITIDA CAMI DES CASTELL, COMPENSAT EXP SG4713CO0014",
9,2,2.20130008101e+11,R,41514.0,22013000483.0,,2013 SG3 9202 2240001,37683.25,37683.25,2013.0,SG3,9202.0,2240001.0,"MAPFRE SEGUROS DE EMPRESAS, CIA. DE SEGUROS Y REASEGUROS, S.A.",ASSEGURANÇA RESPONSABILITAT PATRIMONIAL DES DE 01/04/2013 FINS 01/04/14,
1,2,2.20130004227e+11,R,41394.0,22013000435.0,,2013 CM1 1695 2120001,3.18,3.18,2013.0,CM1,1695.0,2120001.0,MAQUIMA SC,BROCA,
1,2,2.20130011997e+11,R,41606.0,22013000097.0,,2013 CM1 1720 2269901,1562.5,1562.5,2013.0,CM1,1720.0,2269901.0,MAR DE FONS SCP,ABALISAMENT MARITIM ZONES BANY MUNICIPI MAO,
3,2,2.20130004893e+11,R,41409.0,22012003793.0,,2013 SP2 3380 2269901,392.04,392.04,2013.0,SP2,3380.0,2269901.0,MAR DE FONS SCP,BAIXADA DELS LLUMETS 1 DE DESEMBRE. EXP. COMPENSACIO NUM SG4713CO0044,
1,2,2.20130008293e+11,R,41509.0,22013000091.0,,2013 CM3 1512 2270601,202.68,202.68,2013.0,CM3,1512.0,2270601.0,MAR DE FONS SCP,INSPECCIO CLAVAGUERAM PER POSTERIOR INFORME. COMPENSAT AMB EXP SG4713CO0061,
1,2,2.20131000518e+11,R,41313.0,22012003314.0,,2012 CM1 1550 2279901,1118.04,1118.04,2012.0,CM1,1550.0,2279901.0,MAR DE FONS SCP,DEMOLICIO PEDRA MARES PENYA SEGAT,
1,2,2.20130011997e+11,R,41606.0,22013000096.0,,2013 CM1 1720 2279901,6000.0,6000.0,2013.0,CM1,1720.0,2279901.0,MAR DE FONS SCP,ABALISAMENT MARITIM ZONES BANY MUNICIPI MAO,
1,6,2.2013000489e+11,R,41409.0,22013000756.0,,2013 CM3 1690 6190211,810.7,810.7,2013.0,CM3,1690.0,6190211.0,MAR DE FONS SCP,OBRES PENYASEGAT PORT MAO. EXP. COMPENSACIO SG4713CO0044,
1,6,2.20130011481e+11,R,41593.0,22013001363.0,,2013 CM3 1690 6190211,1783.54,1783.54,2013.0,CM3,1690.0,6190211.0,MAR DE FONS SCP,DESPESES PODA FIGUERA I REPARACIO PEDRES MARES MIRADOR DE SES MONGES COMPENSADA AMB SG4713CO0082,
3,2,2.20130004283e+11,R,41394.0,22013000316.0,,2013 SP2 3380 2269901,1089.0,1089.0,2013.0,SP2,3380.0,2269901.0,MARBAN VILTRO JORDI,DJ BALLS CARNAVAL 17 I 18 FEBRER 2012,
1,2,2.20130004203e+11,R,41394.0,22013000415.0,,2013 SG5 1300 2100001,4297.98,4297.98,2013.0,SG5,1300.0,2100001.0,MARCAS VIALES MENORCA SL,MATERIAL PINTURA POLICIA,
1,2,2.20130004302e+11,R,41394.0,22013000398.0,,2013 SG5 1300 2100001,350.41,350.41,2013.0,SG5,1300.0,2100001.0,MARCAS VIALES MENORCA SL,,
1,2,2.20130006562e+11,R,41452.0,22013001347.0,,2013 SG5 1300 2100001,102.24,102.24,2013.0,SG5,1300.0,2100001.0,MARCAS VIALES MENORCA SL,MATERIAL SENYALITZACIO,
1,2,2.20130008641e+11,R,41521.0,22013001729.0,,2013 SG5 1300 2100001,8284.74,8284.74,2013.0,SG5,1300.0,2100001.0,MARCAS VIALES MENORCA SL,SENYALITZACIO HORITZONTAL I VERTICAL CANVI SENTIT FORT DE L'EAU I PASSEIG MARITIM,
1,2,2.20131000162e+11,R,41302.0,22012003172.0,,2012 SG5 1300 2100001,1447.26,1447.26,2012.0,SG5,1300.0,2100001.0,MARCAS VIALES MENORCA SL,MODIFICACIO SENYALS HORITZONTALS,
1,2,2.20131000329e+11,R,41303.0,22012003392.0,,2012 SG5 1300 2100001,361.18,361.18,2012.0,SG5,1300.0,2100001.0,MARCAS VIALES MENORCA SL,"MATERIAL SENYALITZACIO, ROTLLO CINTA TEMPORAL",
1,2,2.20130004618e+11,R,41401.0,22013001151.0,,2013 SG5 1300 2210901,1775.19,1775.19,2013.0,SG5,1300.0,2210901.0,MARCAS VIALES MENORCA SL,PLAQUES SENYALS TRANSIT,
1,2,2.2013000462e+11,R,41401.0,22013001152.0,,2013 SG5 1300 2210901,24.26,24.26,2013.0,SG5,1300.0,2210901.0,MARCAS VIALES MENORCA SL,ROTULAR PLACA ESCUT  AJUNTAMENT,
1,2,2.20130005482e+11,R,41422.0,22013001190.0,,2013 SG5 1300 2210901,1994.2,1994.2,2013.0,SG5,1300.0,2210901.0,MARCAS VIALES MENORCA SL,SENYALS CIRCULARS I CONS FLEXIBLES,
1,2,2.2013000606e+11,R,41437.0,22013001277.0,,2013 SG5 1300 2210901,1259.06,1259.06,2013.0,SG5,1300.0,2210901.0,MARCAS VIALES MENORCA SL,SENYALS PER SENYALITZACIO,
1,2,2.20130008603e+11,R,41521.0,22013001721.0,,2013 SG5 1300 2210901,149.09,149.09,2013.0,SG5,1300.0,2210901.0,MARCAS VIALES MENORCA SL,ADHESIUS SENYALITZACIO,
1,2,2.20130010079e+11,R,41561.0,22013002157.0,,2013 SG5 1300 2210901,6706.54,6706.54,2013.0,SG5,1300.0,2210901.0,MARCAS VIALES MENORCA SL,SUBMINISTRAMENT PINTURA PER SENYALITZACIO,
1,2,2.20131000136e+11,R,41302.0,22012003041.0,,2012 SG5 1300 2210901,4212.6,4212.6,2012.0,SG5,1300.0,2210901.0,MARCAS VIALES MENORCA SL,500 PLACAS VADO,
1,2,2.2013001008e+11,R,41561.0,22013002158.0,,2013 SG5 1300 2269901,149.43,149.43,2013.0,SG5,1300.0,2269901.0,MARCAS VIALES MENORCA SL,LUCES BALIZAMIENTO,
1,2,2.20130011871e+11,R,41606.0,22013002362.0,,2013 SG5 1300 2269901,413.45,413.45,2013.0,SG5,1300.0,2269901.0,MARCAS VIALES MENORCA SL,ROTLLOS DE CINTA I MATERIAL POLICIA,
2,2,2.2013000607e+11,R,41437.0,22013000108.0,,2013 SP1 2410 2269901,39.32,39.32,2013.0,SP1,2410.0,2269901.0,MARCAS VIALES MENORCA SL,PLACA IDENTIFICACIO EXTERIOR SERVEIS,
1,6,2.20130008923e+11,R,41529.0,22013001836.0,,2013 SG5 1300 6190311,7261.63,7261.63,2013.0,SG5,1300.0,6190311.0,MARCAS VIALES MENORCA SL,PINTURA SENYALITZACIO HORITZONTAL CANVI SENTIT CAMI DES CASTELL I CARME,
1,6,2.20130009815e+11,R,41551.0,22013000734.0,,2013 CM1 1650 6220312,1037.16,1037.16,2013.0,CM1,1650.0,6220312.0,MARCAS VIALES MENORCA SL,"CAMINS RURALS, BINTALFA, EGIPT , TORDONELL I ADDAIA",
1,2,2.20130004621e+11,R,41401.0,22013001153.0,,2013 SG5 1300 2270601,1485.0,1485.0,2013.0,SG5,1300.0,2270601.0,MARCOS FARRE PAULA,REALITZACIO PROVES PSICOTECNIQUES  AGENTS POLICIA ARMES DE FOC,
1,6,2.2013000543e+11,R,41422.0,22013000623.0,,2013 CM2 1511 6810111,27715.89,27715.89,2013.0,CM2,1511.0,6810111.0,M.M.R.,PAGAMENT INDEMNITZACIÓ SENTÈNCIA  513/2007 FINCA 8518-2 HOSPITAL IB-SALUT,
3,2,2.20131000192e+11,R,41302.0,22012003545.0,,2012 SP1 3120 2210901,68.59,68.59,2012.0,SP1,3120.0,2210901.0,MARIN RIERA PAULA,ROTLLOS CINTA RGA,
3,2,2.20131000484e+11,R,41313.0,22012003675.0,,2012 SP2 3380 2269901,11.0,11.0,2012.0,SP2,3380.0,2269901.0,MARIN RIERA PAULA,TELES PER BUFANDES LLUMETS,
3,2,2.20131000485e+11,R,41313.0,22012003676.0,,2012 SP2 3380 2269901,184.5,184.5,2012.0,SP2,3380.0,2269901.0,MARIN RIERA PAULA,TELA PER BETLEM PÇA CONSTITUCIO,
3,2,2.2013100058e+11,R,41303.0,22012002683.0,,2012 SP2 3380 2269901,720.0,720.0,2012.0,SP2,3380.0,2269901.0,MARIN RIERA PAULA,"LONETA PER ESCENARI FESTES DE GRACIA, COMPENSAT EXP. SG4713CO0006",
1,2,2.20131000121e+11,R,41302.0,22012003221.0,,2012 CM1 1550 2100001,27.23,27.23,2012.0,CM1,1550.0,2100001.0,MARMOLES SIREROL SL,REPOSICIO REGISTRE,
3,2,2.20130002199e+11,R,41375.0,22013000899.0,,2013 SP1 3120 2210901,53.48,53.48,2013.0,SP1,3120.0,2210901.0,MARMOLES SIREROL SL,PLACA HOMENATGE SR YURCA I PEÇA MARBRE,
1,6,2.20130002199e+11,R,41375.0,22013000900.0,,2013 CM1 1695 6190211,217.8,217.8,2013.0,CM1,1695.0,6190211.0,MARMOLES SIREROL SL,PLACA HOMENATGE SR YURCA I PEÇA MARBRE,
3,2,2.20130012012e+11,R,41606.0,22013000834.0,,2013 SP2 3380 2269901,363.0,363.0,2013.0,SP2,3380.0,2269901.0,MARQUES CARRERAS ANTONI,ASE PER FESTES FABIOLER,
3,2,2.20130012009e+11,R,41606.0,22013000834.0,,2013 SP2 3380 2269901,968.0,968.0,2013.0,SP2,3380.0,2269901.0,MARQUES TALTAVULL FRANCISCO,LLOGUER CAVALL CAIXER CAPELLA SANT CLIMENT,
3,2,2.2013001201e+11,R,41606.0,22013000834.0,,2013 SP2 3380 2269901,968.0,968.0,2013.0,SP2,3380.0,2269901.0,MARQUES TALTAVULL FRANCISCO,LLOGUER CAVALL CAIXER CAPELLA LLUCMAÇANES,
3,2,2.20131000153e+11,R,41302.0,22012003100.0,,2012 SP2 3380 2269901,968.0,968.0,2012.0,SP2,3380.0,2269901.0,MARQUES TALTAVULL FRANCISCO,DESPESES CAVALL CAPELLA FESTES,
3,2,2.20131000154e+11,R,41302.0,22012003101.0,,2012 SP2 3380 2269901,944.0,944.0,2012.0,SP2,3380.0,2269901.0,MARQUES TALTAVULL FRANCISCO,DESPESES CAVALL CAPELLA FESTES LLUCMAÇANES,
1,2,2.20130013707e+11,R,41627.0,22013000814.0,,2013 SG5 1300 2270601,11962.97,11962.97,2013.0,SG5,1300.0,2270601.0,MARSAVE MALLORCA SL,CONTRACTACIÓ SERVEI DE SOCORRISME A LES PLATGES DEL 15 AL 30 JUNY,
3,2,2.20130004349e+11,R,41394.0,22012003794.0,,2013 SP2 3380 2269901,700.0,700.0,2013.0,SP2,3380.0,2269901.0,MARTI MARQUES JOSE,LLOGUER CAVALL FESTES SANT CLIMENT 2012,
3,2,2.20130012006e+11,R,41606.0,22013000834.0,,2013 SP2 3380 2269901,800.0,800.0,2013.0,SP2,3380.0,2269901.0,MARTI MARQUES JOSE,LLOGUER CAVALL CAIXAR CAPELLA FESTES DE GRACIA,
1,2,2.20130010954e+11,R,41577.0,22013000885.0,,2013 SG5 1300 2210401,9386.21,9386.21,2013.0,SG5,1300.0,2210401.0,MARTIN PEÑARANDA JOSE,LOT 1 VESTUARI I CALÇAT POLICIA LOCAL,
9,2,2.20130011609e+11,R,41604.0,22013000533.0,,2013 SG1 9270 2270601,490.05,490.05,2013.0,SG1,9270.0,2270601.0,MARTIN SINTES ISABEL (MENORCA SEDUEIX),GRAVACIO TREBALL AUDIOVISUAL CENTRE POLIVALENT CARLOS MIR,
1,6,2.20130000934e+11,R,41303.0,22013000029.0,,2013 CM2 1511 6810111,182953.0,182953.0,2013.0,CM2,1511.0,6810111.0,MASNET INCORTS INVERSIONS SL,CONVENI PAGAMENT JUSTIPREU EXP.  ANUALITAT 2013 - IMPORT A PAGAR ABANS 30/01/2013 COMPENSAT SG4012SE0008,
1,6,2.20130002042e+11,R,41359.0,22013000029.0,,2013 CM2 1511 6810111,36183.5,36183.5,2013.0,CM2,1511.0,6810111.0,MASNET INCORTS INVERSIONS SL,2n PAGAMENT FINCA REGISTRAL 7837  UA8 - APERTURA CARRER INFANTA,
1,6,2.20130009682e+11,R,41542.0,22013000029.0,,2013 CM2 1511 6810111,75000.0,75000.0,2013.0,CM2,1511.0,6810111.0,MASNET INCORTS INVERSIONS SL,3r PAGAMENT FINCA REGISTRAL 7837  UA8 - APERTURA CARRER INFANTA - DESCOMPTES PER ENDOSSOS I EMBARGAMENTS,
1,2,2.20130001028e+11,R,41333.0,22013000557.0,,2013 SG5 1300 2000001,449.58,449.58,2013.0,SG5,1300.0,2000001.0,MASSA MIR AGUEDA,LLOGUER GENER,
1,2,2.20130001045e+11,R,41333.0,22013000023.0,,2013 SG5 1300 2000001,462.61,462.61,2013.0,SG5,1300.0,2000001.0,MASSA MIR AGUEDA,LLOGUER FEBRER CAMI DEN BARROTES,
1,2,2.20130002031e+11,R,41359.0,22013000023.0,,2013 SG5 1300 2000001,462.61,462.61,2013.0,SG5,1300.0,2000001.0,MASSA MIR AGUEDA,LLOGUER PARCEL.LA APARCAMENT CAMI DEN BARROTES MARÇ,
1,2,2.20130004584e+11,R,41397.0,22013000023.0,,2013 SG5 1300 2000001,462.61,462.61,2013.0,SG5,1300.0,2000001.0,MASSA MIR AGUEDA,LLOGUER PARCEL.LA APARCAMENT CAMI DEN BARROTES ABRIL,
1,2,2.20130005697e+11,R,41424.0,22013001317.0,,2013 SG5 1300 2000001,462.61,462.61,2013.0,SG5,1300.0,2000001.0,MASSA MIR AGUEDA,LLOGUER MAIG CAMI DEN BARROTES,
1,2,2.20130006683e+11,R,41452.0,22013001365.0,,2013 SG5 1300 2000001,462.61,462.61,2013.0,SG5,1300.0,2000001.0,MASSA MIR AGUEDA,LLOGUER JUNY CAMI DEN BARROTES,
1,2,2.20130007499e+11,R,41479.0,22013001365.0,,2013 SG5 1300 2000001,462.61,462.61,2013.0,SG5,1300.0,2000001.0,MASSA MIR AGUEDA,LLOGUER JULIOL,
1,2,2.20130008082e+11,R,41514.0,22013001365.0,,2013 SG5 1300 2000001,462.61,462.61,2013.0,SG5,1300.0,2000001.0,MASSA MIR AGUEDA,LLOGUER CAMI DEN BARROTES AGOST,
1,2,2.20130009747e+11,R,41548.0,22013001365.0,,2013 SG5 1300 2000001,462.61,462.61,2013.0,SG5,1300.0,2000001.0,MASSA MIR AGUEDA,LLOGUER CAMI DEN BARROTES SETEMBRE,
1,2,2.20130010979e+11,R,41577.0,22013001365.0,,2013 SG5 1300 2000001,462.61,462.61,2013.0,SG5,1300.0,2000001.0,MASSA MIR AGUEDA,LLOGUER OCTUBRE,
1,2,2.20130012041e+11,R,41606.0,22013001365.0,,2013 SG5 1300 2000001,462.61,462.61,2013.0,SG5,1300.0,2000001.0,MASSA MIR AGUEDA,LLOGUER NOVEMBRE CAMI DEN BARROTES,
1,2,2.20130013118e+11,R,41626.0,22013001365.0,,2013 SG5 1300 2000001,462.61,462.61,2013.0,SG5,1300.0,2000001.0,MASSA MIR AGUEDA,ARRENDAMENT PARCEL·LA CAMI D'EN BARROTES PER APARCAMENT DESEMBRE,
3,2,2.20130008977e+11,R,41529.0,22013000684.0,,2013 SP2 3344 2260201,1087.79,1087.79,2013.0,SP2,3344.0,2260201.0,MATAS PUBLICIDAD SL,5000 TRIPTICS I CARTELLS MUSICA A LA NIT CLAUSTRE DEL CARME,
3,2,2.20130011089e+11,R,41583.0,22013000690.0,,2013 SP2 3380 2260201,5395.52,5395.52,2013.0,SP2,3380.0,2260201.0,MATAS PUBLICIDAD SL,CARTELLS I PROGRAMES FESTES DE GRACIA 2013,
9,2,2.20130011064e+11,R,41583.0,22013000531.0,,2013 SG1 9270 2260201,170.76,170.76,2013.0,SG1,9270.0,2260201.0,MATAS PUBLICIDAD SL,1000 SOBRES PER ENVIAR PROGRAMES FESTES,
3,2,2.20130006564e+11,R,41452.0,22013001349.0,,2013 SP2 3344 2269901,488.84,488.84,2013.0,SP2,3344.0,2269901.0,MATAS PUBLICIDAD SL,4000 DIPTICS I 4 CARTELLS OBRIM LA PRIMAVERA,
3,2,2.20130002281e+11,R,41375.0,22013000390.0,,2013 SP2 3380 2269901,485.25,485.25,2013.0,SP2,3380.0,2269901.0,MATAS PUBLICIDAD SL,4000 FLYERS I 300 CARTELLS CARNAVAL,
3,2,2.20130002282e+11,R,41375.0,22013000390.0,,2013 SP2 3380 2269901,215.38,215.38,2013.0,SP2,3380.0,2269901.0,MATAS PUBLICIDAD SL,MASCARES PER PINTAR,
3,2,2.20130004355e+11,R,41394.0,22012003838.0,,2013 SP2 3380 2269901,1529.44,1529.44,2013.0,SP2,3380.0,2269901.0,MATAS PUBLICIDAD SL,12.000 TRIPTICS PROGRAMA NADAL I REIS,
3,2,2.20130008976e+11,R,41529.0,22013000834.0,,2013 SP2 3380 2269901,534.82,534.82,2013.0,SP2,3380.0,2269901.0,MATAS PUBLICIDAD SL,4000 DIPTICS SANT JOAN SANT PERE,
3,2,2.20130011089e+11,R,41583.0,22013000834.0,,2013 SP2 3380 2269901,5486.78,5486.78,2013.0,SP2,3380.0,2269901.0,MATAS PUBLICIDAD SL,CARTELLS I PROGRAMES FESTES DE GRACIA 2013,
3,2,2.20131000492e+11,R,41313.0,22012003687.0,,2012 SP2 3380 2269901,364.88,364.88,2012.0,SP2,3380.0,2269901.0,MATAS PUBLICIDAD SL,3500 FLYERS BUNYOLADA TOTS ELS SANTS,
9,2,2.20131000496e+11,R,41313.0,22012003752.0,,2012 SG1 9120 2269901,183.92,183.92,2012.0,SG1,9120.0,2269901.0,MATAS PUBLICIDAD SL,2000 PUNTS LLIBRE DIA CONSTITUCIO,
9,2,2.20130006583e+11,R,41452.0,22013000533.0,,2013 SG1 9270 2270601,1784.75,1784.75,2013.0,SG1,9270.0,2270601.0,MATAS PUBLICIDAD SL,REALITZACIO I DISSENY GRAFIC ESCUT OFICIAL MAO,
3,2,2.20130006086e+11,R,41437.0,22013000935.0,,2013 SP1 3120 2210601,118.36,118.36,2013.0,SP1,3120.0,2210601.0,MATCLI SCP,PULSIOMETRO DE DEDO,
3,2,2.20130004185e+11,R,41394.0,22013000831.0,,2013 SP1 3120 2210901,887.63,887.63,2013.0,SP1,3120.0,2210901.0,MATCLI SCP,REPOSICIO TERMOMETRES I SAFATA SEMANAL RGA,
3,2,2.20130011905e+11,R,41606.0,22013000831.0,,2013 SP1 3120 2210901,102.52,102.52,2013.0,SP1,3120.0,2210901.0,MATCLI SCP,REPOSICIO TAPES TRANSPARENTS,
1,2,2.20130001603e+11,R,41352.0,22013000779.0,,2013 CM1 1695 2140001,401.24,401.24,2013.0,CM1,1695.0,2140001.0,MAYCA VIDAL SL,REVISIO CAMIO IVECO 6627 CMG,
1,2,2.20131000189e+11,R,41302.0,22012002063.0,,2012 CM1 1695 2140001,177.83,177.83,2012.0,CM1,1695.0,2140001.0,MAYCA VIDAL SL,REPARACIONS NISSAN TRADE PM 7952 BH,
1,2,2.20131000472e+11,R,41313.0,22012003715.0,,2012 SG5 1300 2100001,774.4,774.4,2012.0,SG5,1300.0,2100001.0,MECANIZATS I MUNTATGES SL,PILONA PER SENYALITZACIO CORREUS,
9,2,2.20130000276e+11,R,41304.0,22013000104.0,,2013 SG4 9324 2220101,28.93,28.93,2013.0,SG4,9324.0,2220101.0,MENORCA ANGEL 24 SL,SERVEI MISSATGERS DESEMBRE,
9,2,2.20130001037e+11,R,41333.0,22013000611.0,,2013 SG4 9324 2220101,207.79,207.79,2013.0,SG4,9324.0,2220101.0,MENORCA ANGEL 24 SL,SERVEIS MISSATGERS GENER,
9,2,2.20130004555e+11,R,41397.0,22013000619.0,,2013 SG4 9324 2220101,57.23,57.23,2013.0,SG4,9324.0,2220101.0,MENORCA ANGEL 24 SL,DESPESES  MISSATGERS (MRW) FEBRER,
9,2,2.20130005682e+11,R,41424.0,22013000619.0,,2013 SG4 9324 2220101,76.24,76.24,2013.0,SG4,9324.0,2220101.0,MENORCA ANGEL 24 SL,SERVEI MISSATGERS MARÇ,
9,2,2.20130006662e+11,R,41452.0,22013000619.0,,2013 SG4 9324 2220101,313.26,313.26,2013.0,SG4,9324.0,2220101.0,MENORCA ANGEL 24 SL,SERVEI MISSATGERS ABRIL,
9,2,2.20130007444e+11,R,41479.0,22013000619.0,,2013 SG4 9324 2220101,105.75,105.75,2013.0,SG4,9324.0,2220101.0,MENORCA ANGEL 24 SL,SERVEIS MISSATGERS MAIG,
9,2,2.20130008077e+11,R,41514.0,22013000619.0,,2013 SG4 9324 2220101,45.75,45.75,2013.0,SG4,9324.0,2220101.0,MENORCA ANGEL 24 SL,SERVEIS MISSATGERS JUNY,
9,2,2.20130009724e+11,R,41548.0,22013000619.0,,2013 SG4 9324 2220101,206.7,206.7,2013.0,SG4,9324.0,2220101.0,MENORCA ANGEL 24 SL,SERVEIS MISSATGERS JULIOL,
9,2,2.20130010967e+11,R,41577.0,22013000619.0,,2013 SG4 9324 2220101,21.16,21.16,2013.0,SG4,9324.0,2220101.0,MENORCA ANGEL 24 SL,SERVEIS MISSATGERS AGOST,
9,2,2.2013001203e+11,R,41606.0,22013000619.0,,2013 SG4 9324 2220101,225.31,225.31,2013.0,SG4,9324.0,2220101.0,MENORCA ANGEL 24 SL,SERVEIS MISSATGERS SETEMBRE,
9,2,2.2013001306e+11,R,41626.0,22013000619.0,,2013 SG4 9324 2220101,332.27,332.27,2013.0,SG4,9324.0,2220101.0,MENORCA ANGEL 24 SL,SERVEIS MISSATGERS OCTUBRE,
1,2,2.20130008601e+11,R,41521.0,22013001719.0,,2013 SG5 1300 2140001,53.58,53.58,2013.0,SG5,1300.0,2140001.0,MENORCA AUTOMOCION SL,CLAU CONTACTE VEHICLE POLICIA,
3,2,2.20130010749e+11,R,41570.0,22013000475.0,,2013 SP1 3130 2269901,173.85,173.85,2013.0,SP1,3130.0,2269901.0,MENORCA AUTOMOCION SL,COPIA CLAUS FURGONETA LLACER,
3,2,2.2013000893e+11,R,41529.0,22013001870.0,,2013 SP3 3400 2269901,390.99,390.99,2013.0,SP3,3400.0,2269901.0,MENORCA AUTOMOCION SL,REVISIO FURGONETA ESPORTS,
1,2,2.20130004396e+11,R,41394.0,22012003229.0,,2013 CM1 1550 2100001,149.77,149.77,2013.0,CM1,1550.0,2100001.0,"MENORCA CAMPO, S.L.",MATERIAL PER CONCERT LA OREJA DE VAN GOGH,
3,2,2.20130006113e+11,R,41437.0,22013000478.0,,2013 SP1 3370 2260201,58.81,58.81,2013.0,SP1,3370.0,2260201.0,"MENORCA CAMPO, S.L.",TELA PER TU SI QUE POTS,
2,2,2.20131000458e+11,R,41313.0,22012003701.0,,2012 SP1 2304 2269901,111.34,111.34,2012.0,SP1,2304.0,2269901.0,"MENORCA CAMPO, S.L.",TELA DIA DE LA NO VIOLENCIA,
